date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:32:51	2509/2509	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202020%2005:32:53%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fcuisine%2Fus-top-blade-with-shalot%2F	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embedd92b.json	(from https://inoscuisine.com/products-page/cuisine/us-top-blade-with-shalot/)
12:32:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202020%2005:32:54%20GMT	https://inoscuisine.com/?p=138	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/index1a26.html	(from https://inoscuisine.com/products-page/cuisine/us-top-blade-with-shalot/)
12:32:52	2640/2640	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202020%2005:32:54%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fcuisine%2Fus-top-blade-with-shalot%2F&format=xml	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embed4e60	(from https://inoscuisine.com/products-page/cuisine/us-top-blade-with-shalot/)
12:32:53	28973/28973	---M--	200	added ('OK')	image/jpeg	etag:%22712d-5157af9852800%22	https://inoscuisine.com/wp-content/uploads/2015/05/steak.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2015/05/steak.jpg	(from https://inoscuisine.com/products-page/cuisine/us-top-blade-with-shalot/)
12:32:54	2454/2454	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202020%2005:32:56%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fcuisine%2Fchicken-steak%2F	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embed0171.json	(from https://inoscuisine.com/products-page/cuisine/chicken-steak/)
12:32:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202020%2005:32:56%20GMT	https://inoscuisine.com/?p=136	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/index9469.html	(from https://inoscuisine.com/products-page/cuisine/chicken-steak/)
12:32:55	2585/2585	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202020%2005:32:57%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fcuisine%2Fchicken-steak%2F&format=xml	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embed585b	(from https://inoscuisine.com/products-page/cuisine/chicken-steak/)
12:32:55	25692/25692	---M--	200	added ('OK')	image/jpeg	etag:%22645c-5157af9852800%22	https://inoscuisine.com/wp-content/uploads/2015/05/tumblr_mjc8gxPaaw1s773u2o4_r1_250.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2015/05/tumblr_mjc8gxPaaw1s773u2o4_r1_250.jpg	(from https://inoscuisine.com/products-page/cuisine/chicken-steak/)
12:32:56	2509/2509	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202020%2005:32:58%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fcuisine%2Faustralian-sirloin-steak%2F	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embede34b.json	(from https://inoscuisine.com/products-page/cuisine/australian-sirloin-steak/)
12:32:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202020%2005:32:59%20GMT	https://inoscuisine.com/?p=134	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/index47f2.html	(from https://inoscuisine.com/products-page/cuisine/australian-sirloin-steak/)
12:32:57	2640/2640	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202020%2005:32:59%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fcuisine%2Faustralian-sirloin-steak%2F&format=xml	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embedac00	(from https://inoscuisine.com/products-page/cuisine/australian-sirloin-steak/)
12:32:58	124823/124823	---M--	200	added ('OK')	image/jpeg	etag:%221e797-5157af9852800%22	https://inoscuisine.com/wp-content/uploads/2015/05/inos-steak.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2015/05/inos-steak.jpg	(from https://inoscuisine.com/products-page/cuisine/australian-sirloin-steak/)
12:32:59	2504/2504	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202020%2005:33:01%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fcuisine%2Finos-selection-of-steak%2F	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embedcd0b.json	(from https://inoscuisine.com/products-page/cuisine/inos-selection-of-steak/)
12:33:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202020%2005:33:02%20GMT	https://inoscuisine.com/?p=125	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/index5070.html	(from https://inoscuisine.com/products-page/cuisine/inos-selection-of-steak/)
12:33:01	2635/2635	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202020%2005:33:02%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fcuisine%2Finos-selection-of-steak%2F&format=xml	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embed931f	(from https://inoscuisine.com/products-page/cuisine/inos-selection-of-steak/)
12:33:01	64075/64075	---M--	200	added ('OK')	image/jpeg	etag:%22fa4b-5157af9852800%22	https://inoscuisine.com/wp-content/uploads/2015/05/cotlettes-dagneau-roti-aux-herbes-de-provencale.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2015/05/cotlettes-dagneau-roti-aux-herbes-de-provencale.jpg	(from https://inoscuisine.com/products-page/cuisine/inos-selection-of-steak/)
12:33:02	2612/2612	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202020%2005:33:04%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fcuisine%2Fgrilled-salmon-with-herbs-with-gribiche-sauce%2F	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embedff0e.json	(from https://inoscuisine.com/products-page/cuisine/grilled-salmon-with-herbs-with-gribiche-sauce/)
12:33:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202020%2005:33:05%20GMT	https://inoscuisine.com/?p=122	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/indexdb84.html	(from https://inoscuisine.com/products-page/cuisine/grilled-salmon-with-herbs-with-gribiche-sauce/)
12:33:03	2743/2743	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202020%2005:33:05%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fcuisine%2Fgrilled-salmon-with-herbs-with-gribiche-sauce%2F&format=xml	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embed7c52	(from https://inoscuisine.com/products-page/cuisine/grilled-salmon-with-herbs-with-gribiche-sauce/)
12:33:04	53479/53479	---M--	200	added ('OK')	image/jpeg	etag:%22d0e7-5157af9852800%22	https://inoscuisine.com/wp-content/uploads/2015/05/fillet-de-saumon-grillade-aux-herbes-sauce-gribiche.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2015/05/fillet-de-saumon-grillade-aux-herbes-sauce-gribiche.jpg	(from https://inoscuisine.com/products-page/cuisine/grilled-salmon-with-herbs-with-gribiche-sauce/)
12:33:05	2583/2583	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202020%2005:33:07%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fcuisine%2Fgrilled-prawn-with-provencale-butter%2F	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embed882f.json	(from https://inoscuisine.com/products-page/cuisine/grilled-prawn-with-provencale-butter/)
12:33:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202020%2005:33:07%20GMT	https://inoscuisine.com/?p=119	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/index7737.html	(from https://inoscuisine.com/products-page/cuisine/grilled-prawn-with-provencale-butter/)
12:33:06	2714/2714	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202020%2005:33:08%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fcuisine%2Fgrilled-prawn-with-provencale-butter%2F&format=xml	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embed3cc6	(from https://inoscuisine.com/products-page/cuisine/grilled-prawn-with-provencale-butter/)
12:33:07	76662/76662	---M--	200	added ('OK')	image/jpeg	etag:%2212b76-5157af9852800%22	https://inoscuisine.com/wp-content/uploads/2015/05/gambas-a-la-provencale.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2015/05/gambas-a-la-provencale.jpg	(from https://inoscuisine.com/products-page/cuisine/grilled-prawn-with-provencale-butter/)
12:33:08	2612/2612	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202020%2005:33:10%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fcuisine%2Fdori-fillet-with-lemon-and-herbs-butter-sauce%2F	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embed473d.json	(from https://inoscuisine.com/products-page/cuisine/dori-fillet-with-lemon-and-herbs-butter-sauce/)
12:33:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202020%2005:33:10%20GMT	https://inoscuisine.com/?p=116	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/indexd78c.html	(from https://inoscuisine.com/products-page/cuisine/dori-fillet-with-lemon-and-herbs-butter-sauce/)
12:33:09	2743/2743	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202020%2005:33:11%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fcuisine%2Fdori-fillet-with-lemon-and-herbs-butter-sauce%2F&format=xml	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embedc1ad	(from https://inoscuisine.com/products-page/cuisine/dori-fillet-with-lemon-and-herbs-butter-sauce/)
12:33:09	47534/47534	---M--	200	added ('OK')	image/jpeg	etag:%22b9ae-5157af9852800%22	https://inoscuisine.com/wp-content/uploads/2015/05/dori-meuniere.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2015/05/dori-meuniere.jpg	(from https://inoscuisine.com/products-page/cuisine/dori-fillet-with-lemon-and-herbs-butter-sauce/)
12:33:10	2479/2479	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202020%2005:33:12%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fdessert%2Fcrepe-suzzete%2F	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embeddbba.json	(from https://inoscuisine.com/products-page/dessert/crepe-suzzete/)
12:33:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202020%2005:33:13%20GMT	https://inoscuisine.com/?p=112	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/index8820.html	(from https://inoscuisine.com/products-page/dessert/crepe-suzzete/)
12:33:11	2610/2610	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202020%2005:33:13%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fdessert%2Fcrepe-suzzete%2F&format=xml	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embed9aff	(from https://inoscuisine.com/products-page/dessert/crepe-suzzete/)
12:33:12	20082/20082	---M--	200	added ('OK')	image/jpeg	etag:%224e72-517358a076800%22	https://inoscuisine.com/wp-content/uploads/2015/05/crepe-suzzete-e1432888727931.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2015/05/crepe-suzzete-e1432888727931.jpg	(from https://inoscuisine.com/products-page/dessert/crepe-suzzete/)
12:33:13	2547/2547	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202020%2005:33:15%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fdessert%2Fchocolate-mousse-with-mint-sauce%2F	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embedc283.json	(from https://inoscuisine.com/products-page/dessert/chocolate-mousse-with-mint-sauce/)
12:33:13	38450/38450	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Mar%202020%2005:33:15%20GMT	https://inoscuisine.com/products-page/dessert/chocolate-mousse-with-mint-sauce/feed/	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/products-page/dessert/chocolate-mousse-with-mint-sauce/feed/index.html	(from https://inoscuisine.com/products-page/dessert/chocolate-mousse-with-mint-sauce/)
12:33:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202020%2005:33:15%20GMT	https://inoscuisine.com/?p=96	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/index6f72.html	(from https://inoscuisine.com/products-page/dessert/chocolate-mousse-with-mint-sauce/)
12:33:14	2678/2678	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202020%2005:33:16%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fdessert%2Fchocolate-mousse-with-mint-sauce%2F&format=xml	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embed1de3	(from https://inoscuisine.com/products-page/dessert/chocolate-mousse-with-mint-sauce/)
12:33:14	43857/43857	---M--	200	added ('OK')	image/jpeg	etag:%22ab51-5157af9852800%22	https://inoscuisine.com/wp-content/uploads/2015/05/chocolate-marquise.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2015/05/chocolate-marquise.jpg	(from https://inoscuisine.com/products-page/dessert/chocolate-mousse-with-mint-sauce/)
12:33:15	2591/2591	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202020%2005:33:17%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fdessert%2Ffruits-charlotte-with-raspberry-coulis%2F	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embed48f1.json	(from https://inoscuisine.com/products-page/dessert/fruits-charlotte-with-raspberry-coulis/)
12:33:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202020%2005:33:18%20GMT	https://inoscuisine.com/?p=108	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/index460d.html	(from https://inoscuisine.com/products-page/dessert/fruits-charlotte-with-raspberry-coulis/)
12:33:16	2722/2722	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202020%2005:33:18%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fdessert%2Ffruits-charlotte-with-raspberry-coulis%2F&format=xml	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embed8695	(from https://inoscuisine.com/products-page/dessert/fruits-charlotte-with-raspberry-coulis/)
12:33:17	16423/16423	---M--	200	added ('OK')	image/jpeg	etag:%224027-517358a076800%22	https://inoscuisine.com/wp-content/uploads/2015/05/charlotte-de-fruits-au-coulis-de-framboises1-e1432888423475.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2015/05/charlotte-de-fruits-au-coulis-de-framboises1-e1432888423475.jpg	(from https://inoscuisine.com/products-page/dessert/fruits-charlotte-with-raspberry-coulis/)
12:33:18	2464/2464	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202020%2005:33:20%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fdessert%2Fcroquembouche%2F	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embed203b.json	(from https://inoscuisine.com/products-page/dessert/croquembouche/)
12:33:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202020%2005:33:20%20GMT	https://inoscuisine.com/?p=102	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/indexc5eb.html	(from https://inoscuisine.com/products-page/dessert/croquembouche/)
12:33:18	2595/2595	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202020%2005:33:20%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fdessert%2Fcroquembouche%2F&format=xml	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embed3f2c	(from https://inoscuisine.com/products-page/dessert/croquembouche/)
12:33:19	24345/24345	---M--	200	added ('OK')	image/jpeg	etag:%225f19-517358a076800%22	https://inoscuisine.com/wp-content/uploads/2015/05/croquembouche-mini-e1432888874323.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2015/05/croquembouche-mini-e1432888874323.jpg	(from https://inoscuisine.com/products-page/dessert/croquembouche/)
12:33:20	46964/46964	---M--	200	added ('OK')	image/jpeg	etag:%22b774-517358a076800%22	https://inoscuisine.com/wp-content/uploads/2015/05/croquembouche-e1432888948278.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2015/05/croquembouche-e1432888948278.jpg	(from https://inoscuisine.com/products-page/dessert/croquembouche/)
12:33:21	2504/2504	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202020%2005:33:23%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fdessert%2Fapple-tart-a-la-tatin%2F	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embedc9f3.json	(from https://inoscuisine.com/products-page/dessert/apple-tart-a-la-tatin/)
12:33:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202020%2005:33:24%20GMT	https://inoscuisine.com/?p=99	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/index5401.html	(from https://inoscuisine.com/products-page/dessert/apple-tart-a-la-tatin/)
12:33:23	2635/2635	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202020%2005:33:25%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fdessert%2Fapple-tart-a-la-tatin%2F&format=xml	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embed93e8	(from https://inoscuisine.com/products-page/dessert/apple-tart-a-la-tatin/)
12:33:24	34162/34162	---M--	200	added ('OK')	image/jpeg	etag:%228572-517358a076800%22	https://inoscuisine.com/wp-content/uploads/2015/05/tarte-tatin-e1432889066504.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2015/05/tarte-tatin-e1432889066504.jpg	(from https://inoscuisine.com/products-page/dessert/apple-tart-a-la-tatin/)
12:33:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Mar%202020%2005:33:27%20GMT	https://inoscuisine.com/?p=94	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/index65d2.html	(from https://inoscuisine.com/products-page/dessert/floating-island-creme-pudding-served-with-vanila-sauce/)
12:33:25	2670/2670	---MCZ	200	added ('OK')	application/json	date:Wed,%2025%20Mar%202020%2005:33:27%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fdessert%2Ffloating-island-creme-pudding-served-with-vanila-sauce%2F	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embed9a5a.json	(from https://inoscuisine.com/products-page/dessert/floating-island-creme-pudding-served-with-vanila-sauce/)
12:33:26	2801/2801	---M-Z	200	added ('OK')	text/xml	date:Wed,%2025%20Mar%202020%2005:33:28%20GMT	https://inoscuisine.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finoscuisine.com%2Fproducts-page%2Fdessert%2Ffloating-island-creme-pudding-served-with-vanila-sauce%2F&format=xml	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-json/oembed/1.0/embed5590	(from https://inoscuisine.com/products-page/dessert/floating-island-creme-pudding-served-with-vanila-sauce/)
12:33:27	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2025%20Mar%202020%2005:33:29%20GMT	http://inos.aksisoft.com/wp-content/uploads/2015/05/inos-dessert-02-e1432831663327.png	F:/dony/httrack/inos.old/inos.old4/inos.aksisoft.com/wp-content/uploads/2015/05/inos-dessert-02-e1432831663327.png	(from https://inoscuisine.com/index.php)
12:33:27	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2025%20Mar%202020%2005:33:29%20GMT	http://inos.aksisoft.com/wp-content/uploads/2015/05/logo-01.png	F:/dony/httrack/inos.old/inos.old4/inos.aksisoft.com/wp-content/uploads/2015/05/logo-01.png	(from https://inoscuisine.com/index.php)
12:33:31	116332/116332	---M--	200	added ('OK')	image/jpeg	etag:%221c66c-517358a076800%22	https://inoscuisine.com/wp-content/uploads/2015/05/tumblr_mix65acYCq1s773u2o1_1280-e1432889178611.jpg	F:/dony/httrack/inos.old/inos.old4/inoscuisine.com/wp-content/uploads/2015/05/tumblr_mix65acYCq1s773u2o1_1280-e1432889178611.jpg	(from https://inoscuisine.com/products-page/dessert/floating-island-creme-pudding-served-with-vanila-sauce/)
